Time,GPS Latitude,GPS Longitude,Temperature, Distance (m)
13:55:20,45.3948708,-75.7611237,34.50,0.0
13:55:21,45.3948708,-75.7611237,34.50,0.0
13:55:22,45.3948708,-75.7611237,34.50,0.0
13:55:23,45.3948708,-75.7611237,34.50,0.0
13:55:24,45.3948708,-75.7611237,34.50,0.0
13:55:25,45.3948708,-75.7611237,34.50,0.0
13:55:26,45.3948708,-75.7611237,34.50,0.0
13:55:27,45.3948708,-75.7611237,34.50,0.0
13:55:28,45.3948708,-75.7611237,34.60,0.0
13:55:29,45.3948708,-75.7611237,34.60,0.0
13:55:30,45.3948708,-75.7611237,34.60,0.0
13:55:31,45.3948708,-75.7611237,34.50,0.0
13:55:32,45.3948708,-75.7611237,34.50,0.0
13:55:33,45.3948708,-75.7611237,34.60,0.0
13:55:34,45.3948708,-75.7611237,34.60,0.0
13:55:35,45.3948708,-75.7611237,34.50,0.0
13:55:36,45.3948708,-75.7611237,34.50,0.0
13:55:37,45.3948708,-75.7611237,34.50,0.0
13:55:38,45.3948708,-75.7611237,34.50,0.0
13:55:39,45.3948708,-75.7611237,34.50,0.0
13:55:40,45.3948708,-75.7611237,34.60,0.0
13:55:41,45.3948708,-75.7611237,34.50,0.0
13:55:42,45.3948708,-75.7611237,34.50,0.0
13:55:59,45.3948708,-75.7611237,34.40,0.0
13:56:00,45.3948708,-75.7611237,34.40,0.0
13:56:01,45.3948708,-75.7611237,34.40,0.0
13:56:02,45.3948708,-75.7611237,34.30,0.0
13:56:03,45.3948708,-75.7611237,34.30,0.0
13:56:04,45.3948708,-75.7611237,34.40,0.0
13:56:05,45.3948708,-75.7611237,34.30,0.0
13:56:06,45.3948708,-75.7611237,34.20,0.0
13:56:07,45.3948708,-75.7611237,34.10,0.0
13:56:08,45.3948708,-75.7611237,34.20,0.0
13:56:09,45.3948708,-75.7611237,34.20,0.0
13:56:10,45.3948708,-75.7611237,34.20,0.0
13:56:11,45.3948708,-75.7611237,34.20,0.0
13:56:12,45.3948708,-75.7611237,34.20,0.0
13:56:13,45.3948708,-75.7611237,34.20,0.0
13:56:14,45.3948708,-75.7611237,34.20,0.0
13:56:15,45.3948708,-75.7611237,34.20,0.0
13:56:16,45.3948708,-75.7611237,34.20,0.0
13:56:17,45.3948708,-75.7611237,34.20,0.0
13:56:18,45.3948708,-75.7611237,34.20,0.0
13:56:19,45.3948708,-75.7611237,34.20,0.0
13:56:20,45.3948708,-75.7611237,34.20,0.0
13:56:21,45.3948708,-75.7611237,34.20,0.0
13:56:22,45.3948708,-75.7611237,34.20,0.0
13:56:23,45.3948708,-75.7611237,34.20,0.0
13:56:24,45.3948708,-75.7611237,34.20,0.0
13:56:25,45.3948708,-75.7611237,34.20,0.0
13:56:26,45.3948708,-75.7611237,34.10,0.0
13:56:27,45.3948708,-75.7611237,34.10,0.0
13:56:28,45.3948708,-75.7611237,34.20,0.0
13:56:29,45.3948708,-75.7611237,34.10,0.0
13:56:30,45.3948708,-75.7611237,34.10,0.0
13:56:31,45.3948708,-75.7611237,34.00,0.0
13:56:32,45.3948708,-75.7611237,34.00,0.0
13:56:33,45.3948708,-75.7611237,34.00,0.0
13:56:34,45.3948708,-75.7611237,34.00,0.0
13:56:35,45.3948708,-75.7611237,34.00,0.0
13:56:36,45.3948708,-75.7611237,34.00,0.0
13:56:37,45.3948708,-75.7611237,34.10,0.0
13:56:38,45.3948708,-75.7611237,34.10,0.0
13:56:39,45.3948631,75.7611237,34.00,0.0
13:56:40,45.3948631,75.7611237,34.00,0.0
13:56:41,45.3948708,-75.7611237,34.00,0.0
13:56:42,45.3948708,-75.7611237,33.90,0.0
13:56:43,45.3948708,-75.7611237,33.90,0.0
13:56:44,45.3948708,-75.7611237,33.90,0.0
13:56:45,45.3948708,-75.7611237,33.90,0.0
13:56:46,45.3948708,-75.7611237,33.90,0.0
13:56:47,45.3948708,-75.7611237,33.90,0.0
13:56:48,45.3948708,-75.7611237,33.90,0.0
13:56:49,45.3948708,-75.7611237,33.90,0.0
13:56:50,45.3948708,-75.7611237,33.90,0.0
13:56:51,45.3948708,-75.7611237,33.90,0.0
13:56:52,45.3948708,-75.7611237,33.90,0.0
13:56:53,45.3948708,-75.7611237,33.90,0.0
13:56:54,45.3948708,-75.7611237,33.90,0.0
13:56:55,45.3948708,-75.7611237,33.90,0.0
13:56:56,45.3948708,-75.7611237,33.90,0.0
13:56:57,45.3948708,-75.7611237,33.90,0.0
13:56:58,45.3948708,-75.7611237,33.90,0.0
13:56:59,45.3948708,-75.7611237,33.90,0.0
13:57:00,45.3948708,-75.7611237,33.90,0.0
13:57:01,45.3948708,-75.7611237,33.90,0.0
13:57:02,45.3948708,-75.7611237,33.90,0.0
13:57:03,45.3948708,-75.7611237,33.90,0.0
13:57:04,45.3948708,-75.7611237,33.90,0.0
13:57:05,45.3948708,-75.7611237,33.80,0.0
13:57:06,45.3948708,-75.7611237,33.80,0.0
13:57:07,45.3948708,-75.7611237,33.80,0.0
13:57:08,45.3948708,-75.7611237,33.80,0.0
13:57:09,45.3948708,-75.7611237,33.80,0.0
13:57:10,45.3948708,-75.7611237,33.80,0.0
13:57:11,45.3948708,-75.7611237,33.90,0.0
13:57:12,45.3948708,-75.7611237,33.80,0.0
13:57:13,45.3948708,-75.7611237,33.90,0.0
13:57:14,45.3948708,-75.7611237,33.90,0.0
13:57:15,45.3948708,-75.7611237,33.90,0.0
13:57:16,45.3948708,-75.7611237,33.90,0.0
13:57:17,45.3948708,-75.7611237,33.90,0.0
13:57:18,45.3948708,-75.7611237,33.90,0.0
13:57:19,45.3948708,-75.7611237,33.90,0.0
13:57:20,45.3948708,-75.7611237,33.80,0.0
13:57:21,45.3948708,-75.7611237,33.90,0.0
13:57:22,45.3948708,-75.7611237,33.90,0.0
13:57:23,45.3948708,-75.7611237,33.90,0.0
13:57:24,45.3948708,-75.7611237,33.90,0.0
13:57:25,45.3948708,-75.7611237,33.90,0.0
13:57:26,45.3948708,-75.7611237,33.90,0.0
13:57:27,45.3948708,-75.7611237,33.80,0.0
13:57:28,45.3948708,-75.7611237,33.80,0.0
13:57:29,45.3948708,-75.7611237,33.80,0.0
13:57:30,45.3948708,-75.7611237,33.80,0.0
13:57:31,45.3948708,-75.7611237,33.80,0.0
13:57:32,45.3948708,-75.7611237,33.90,0.0
13:57:33,45.3948708,-75.7611237,33.90,0.0
13:57:34,45.3948708,-75.7611237,33.80,0.0
13:57:35,45.3948708,-75.7611237,33.80,0.0
13:57:36,45.3948708,-75.7611237,33.90,0.0
13:57:37,45.3948708,-75.7611237,33.90,0.0
13:57:38,45.3948708,-75.7611237,33.90,0.0
13:57:39,45.3948708,-75.7611237,33.90,0.0
13:57:40,45.3948708,-75.7611237,33.90,0.0
13:57:41,45.3948708,-75.7611237,33.90,0.0
13:57:42,45.3948708,-75.7611237,33.90,0.0
13:57:59,45.3948669,-75.7611313,33.90,0.7352042394276996
13:58:00,45.3948669,-75.7611313,33.90,0.0
13:58:01,45.3948669,-75.7611313,33.90,0.0
13:58:02,45.3948669,-75.7611313,33.90,0.0
13:58:03,45.3948669,-75.7611313,33.90,0.0
13:58:04,45.3948669,-75.7611313,33.90,0.0
13:58:05,45.3948669,-75.7611313,33.90,0.0
13:58:06,45.3948669,-75.7611313,33.90,0.0
13:58:07,45.3948669,-75.7611313,33.90,0.0
13:58:08,45.3948669,-75.7611313,33.90,0.0
13:58:09,45.3948669,-75.7611313,34.00,0.0
13:58:10,45.3948669,-75.7611313,34.00,0.0
13:58:11,45.3948669,-75.7611313,34.00,0.0
13:58:12,45.3948669,-75.7611313,34.00,0.0
13:58:13,45.3948669,-75.7611313,33.90,0.0
13:58:14,45.3948669,-75.7611313,33.90,0.0
13:58:15,45.3948669,-75.7611313,33.90,0.0
13:58:16,45.3948669,-75.7611313,33.90,0.0
13:58:17,45.3948669,-75.7611313,33.90,0.0
13:58:18,45.3948669,-75.7611313,33.90,0.0
13:58:19,45.3948669,-75.7611313,33.90,0.0
13:58:20,45.3948669,-75.7611313,33.90,0.0
13:58:21,45.3948669,-75.7611313,33.90,0.0
13:58:22,45.3948669,-75.7611313,33.90,0.0
13:58:23,45.3948669,-75.7611313,33.90,0.0
13:58:24,45.3948669,-75.7611313,33.90,0.0
13:58:25,45.3948669,-75.7611313,34.00,0.0
13:58:26,45.3948669,-75.7611313,34.00,0.0
13:58:27,45.3948669,-75.7611313,34.00,0.0
13:58:28,45.3948669,-75.7611313,33.90,0.0
13:58:29,45.3948669,-75.7611313,33.90,0.0
13:58:30,45.3948669,-75.7611313,33.90,0.0
13:58:31,45.3948669,-75.7611313,33.90,0.0
13:58:32,45.3948669,-75.7611313,33.90,0.0
13:58:33,45.3948669,-75.7611313,33.90,0.0
13:58:34,45.3948669,-75.7611313,33.90,0.0
13:58:35,45.3948669,-75.7611313,33.90,0.0
13:58:36,45.3948669,-75.7611313,33.90,0.0
13:58:37,45.3948669,-75.7611313,33.90,0.0
13:58:38,45.3948669,-75.7611313,33.90,0.0
13:58:39,45.3948669,-75.7611313,33.90,0.0
13:58:40,45.3948669,-75.7611313,33.90,0.0
13:58:41,45.3948669,-75.7611313,33.90,0.0
13:58:42,45.3948669,-75.7611313,33.80,0.0
13:58:43,45.3948669,-75.7611313,33.80,0.0
13:58:44,45.3948669,-75.7611313,33.80,0.0
13:58:45,45.3948669,-75.7611313,33.80,0.0
13:58:46,45.3948669,-75.7611313,33.90,0.0
13:58:47,45.3948669,-75.7611313,33.90,0.0
13:58:48,45.3948669,-75.7611313,33.90,0.0
13:58:49,45.3948669,-75.7611313,33.90,0.0
13:58:50,45.3948669,-75.7611313,33.90,0.0
13:58:51,45.3948669,-75.7611313,33.90,0.0
13:58:52,45.3948669,-75.7611313,33.90,0.0
13:58:53,45.3948669,-75.7611313,33.90,0.0
13:58:54,45.3948669,-75.7611313,33.90,0.0
13:58:55,45.3948669,-75.7611313,33.90,0.0
13:58:56,45.3948669,-75.7611313,33.90,0.0
13:58:57,45.3948669,-75.7611313,33.90,0.0
13:58:58,45.3948669,-75.7611313,34.00,0.0
13:58:59,45.3948669,-75.7611313,34.00,0.0
13:59:00,45.3948669,-75.7611313,34.00,0.0
13:59:01,45.3948708,-75.7611313,34.00,0.43378239627120646
13:59:02,45.3948708,-75.7611313,33.90,0.0
13:59:03,45.3948708,-75.7611313,33.80,0.0
13:59:04,45.3948708,-75.7611313,33.90,0.0
13:59:05,45.3948708,-75.7611313,33.80,0.0
13:59:06,45.3948708,-75.7611313,33.80,0.0
13:59:07,45.3948708,-75.7611313,33.90,0.0
13:59:08,45.3948708,-75.7611313,33.90,0.0
13:59:09,45.3948708,-75.7611313,33.90,0.0
13:59:10,45.3948708,-75.7611313,33.90,0.0
13:59:11,45.3948708,-75.7611313,34.00,0.0
13:59:12,45.3948708,-75.7611313,34.00,0.0
13:59:13,45.3948708,-75.7611313,33.90,0.0
13:59:14,45.3948708,-75.7611313,33.90,0.0
13:59:15,45.3948708,-75.7611313,33.90,0.0
13:59:16,45.3948708,-75.7611313,33.90,0.0
13:59:17,45.3948708,-75.7611313,33.90,0.0
13:59:18,45.3948708,-75.7611313,33.90,0.0
13:59:19,45.3948708,-75.7611313,34.00,0.0
13:59:20,45.3948708,-75.7611313,34.00,0.0
13:59:21,45.3948708,-75.7611313,34.00,0.0
13:59:22,45.3948708,-75.7611313,34.00,0.0
13:59:23,45.3948708,-75.7611313,33.90,0.0
13:59:24,45.3948708,-75.7611313,33.90,0.0
13:59:25,45.3948708,-75.7611313,33.90,0.0
13:59:26,45.3948708,-75.7611313,33.90,0.0
13:59:27,45.3948708,-75.7611313,33.90,0.0
13:59:28,45.3948708,-75.7611313,33.90,0.0
13:59:29,45.3948708,-75.7611313,34.00,0.0
13:59:30,45.3948708,-75.7611313,33.90,0.0
13:59:31,45.3948708,-75.7611313,34.00,0.0
13:59:32,45.3948708,-75.7611313,34.00,0.0
13:59:33,45.3948708,-75.7611313,34.00,0.0
13:59:34,45.3948708,-75.7611313,34.00,0.0
13:59:35,45.3948708,-75.7611313,34.00,0.0
13:59:36,45.3948708,-75.7611313,34.00,0.0
13:59:37,45.3948708,-75.7611313,34.00,0.0
13:59:38,45.3948708,-75.7611313,34.00,0.0
13:59:39,45.3948708,-75.7611313,33.90,0.0
13:59:40,45.3948708,-75.7611313,34.00,0.0
13:59:41,45.3948708,-75.7611313,34.00,0.0
13:59:42,45.3948708,-75.7611313,34.00,0.0
13:59:43,45.3948708,-75.7611313,33.90,0.0
14:00:00,45.3948708,-75.7611313,33.80,0.0
14:00:01,45.3948708,-75.7611313,33.80,0.0
14:00:02,45.3948708,-75.7611313,33.90,0.0
14:00:03,45.3948708,-75.7611313,33.90,0.0
14:00:04,45.3948708,-75.7611313,33.90,0.0
14:00:05,45.3948708,-75.7611313,33.90,0.0
14:00:06,45.3948708,-75.7611313,33.90,0.0
14:00:07,45.3948708,-75.7611313,34.00,0.0
14:00:08,45.3948708,-75.7611313,33.90,0.0
14:00:09,45.3948708,-75.7611313,33.90,0.0
14:00:10,45.3948708,-75.7611313,33.90,0.0
14:00:11,45.3948708,-75.7611313,33.90,0.0
14:00:12,45.3948708,-75.7611313,33.90,0.0
14:00:13,45.3948708,-75.7611313,34.00,0.0
14:00:14,45.3948708,-75.7611313,34.00,0.0
14:00:15,45.3948708,-75.7611313,33.90,0.0
14:00:16,45.3948708,-75.7611313,33.90,0.0
14:00:17,45.3948708,-75.7611313,34.00,0.0
14:00:18,45.3948669,-75.7611313,34.00,0.43378239627120646
14:00:19,45.3948669,-75.7611313,33.90,0.0
14:00:20,45.3948669,-75.7611313,33.90,0.0
14:00:21,45.3948669,-75.7611313,33.90,0.0
14:00:22,45.3948669,-75.7611313,33.90,0.0
14:00:23,45.3948669,-75.7611313,33.90,0.0
14:00:24,45.3948669,-75.7611313,33.90,0.0
14:00:25,45.3948669,-75.7611313,33.90,0.0
14:00:26,45.3948669,-75.7611313,33.90,0.0
14:00:27,45.3948669,-75.7611313,33.90,0.0
14:00:28,45.3948669,-75.7611313,33.90,0.0
14:00:29,45.3948669,-75.7611313,33.90,0.0
14:00:30,45.3948669,-75.7611313,33.90,0.0
14:00:31,45.3948669,-75.7611313,33.90,0.0
14:00:32,45.3948669,-75.7611313,33.80,0.0
14:00:33,45.3948669,-75.7611313,33.80,0.0
14:00:34,45.3948669,-75.7611313,33.80,0.0
14:00:35,45.3948669,-75.7611313,33.80,0.0
14:00:36,45.3948669,-75.7611313,33.80,0.0
14:00:37,45.3948669,-75.7611313,33.90,0.0
14:00:38,45.3948669,-75.7611313,33.90,0.0
14:00:39,45.3948669,-75.7611313,33.90,0.0
14:00:40,45.3948669,-75.7611313,33.90,0.0
14:00:41,45.3948669,-75.7611313,33.70,0.0
14:00:42,45.3948669,-75.7611313,33.80,0.0
14:00:43,45.3948669,-75.7611313,33.80,0.0
14:00:44,45.3948669,-75.7611313,33.80,0.0
14:00:45,45.3948669,-75.7611313,33.80,0.0
14:00:46,45.3948669,-75.7611313,33.80,0.0
14:00:47,45.3948669,-75.7611313,33.90,0.0
14:00:48,45.3948669,-75.7611313,33.90,0.0
14:00:49,45.3948669,-75.7611313,33.80,0.0
14:00:50,45.3948669,-75.7611313,33.80,0.0
14:00:51,45.3948669,-75.7611313,33.80,0.0
14:00:52,45.3948669,-75.7611313,33.80,0.0
14:00:53,45.3948669,-75.7611313,33.80,0.0
14:00:54,45.3948669,-75.7611313,33.80,0.0
14:00:55,45.3948669,-75.7611313,33.80,0.0
14:00:56,45.3948669,-75.7611313,33.80,0.0
14:00:57,45.3948669,-75.7611313,33.80,0.0
14:00:58,45.3948669,-75.7611313,33.80,0.0
14:00:59,45.3948669,-75.7611313,33.90,0.0
14:01:00,45.3948669,-75.7611313,33.90,0.0
14:01:01,45.3948669,-75.7611313,33.90,0.0
14:01:02,45.3948669,-75.7611313,33.90,0.0
14:01:03,45.3948669,-75.7611313,33.90,0.0
14:01:04,45.3948669,-75.7611313,33.90,0.0
14:01:05,45.3948669,-75.7611313,33.90,0.0
14:01:06,45.3948669,-75.7611313,33.90,0.0
14:01:07,45.3948669,-75.7611313,33.90,0.0
14:01:08,45.3948669,-75.7611313,33.90,0.0
14:01:09,45.3948669,-75.7611313,33.80,0.0
14:01:10,45.3948669,-75.7611313,33.80,0.0
14:01:11,45.3948669,-75.7611313,33.70,0.0
14:01:12,45.3948669,-75.7611313,33.80,0.0
14:01:13,45.3948669,-75.7611313,33.90,0.0
14:01:14,45.3948669,-75.7611313,33.80,0.0
14:01:15,45.3948669,-75.7611313,33.70,0.0
14:01:16,45.3948669,-75.7611313,33.80,0.0
14:01:17,45.3948669,-75.7611313,33.80,0.0
14:01:18,45.3948669,-75.7611313,33.80,0.0
14:01:19,45.3948669,-75.7611313,33.90,0.0
14:01:20,45.3948631,-75.7611313,33.90,0.4226597692109674
14:01:21,45.3948631,-75.7611313,33.90,0.0
14:01:22,45.3948669,-75.7611313,33.90,0.4226597692109674
14:01:23,45.3948669,-75.7611313,33.90,0.0
14:01:24,45.3948669,-75.7611313,33.80,0.0
14:01:25,45.3948669,-75.7611313,33.90,0.0
14:01:26,45.3948669,-75.7611313,33.90,0.0
14:01:27,45.3948669,-75.7611313,33.90,0.0
14:01:28,45.3948669,-75.7611313,33.90,0.0
14:01:29,45.3948669,-75.7611313,33.70,0.0
14:01:30,45.3948669,-75.7611313,33.80,0.0
14:01:31,45.3948669,-75.7611313,33.90,0.0
14:01:32,45.3948669,-75.7611313,33.70,0.0
14:01:33,45.3948669,-75.7611313,33.60,0.0
14:01:34,45.3948669,-75.7611313,33.60,0.0
14:01:35,45.3948669,-75.7611313,33.70,0.0
14:01:36,45.3948669,-75.7611313,33.70,0.0
14:01:37,45.3948669,-75.7611313,33.80,0.0
14:01:38,45.3948669,-75.7611313,33.80,0.0
14:01:39,45.3948669,-75.7611313,33.70,0.0
14:01:40,45.3948669,-75.7611313,33.60,0.0
14:01:41,45.3948669,-75.7611313,33.60,0.0
14:01:42,45.3948669,-75.7611313,33.60,0.0
14:01:43,45.3948669,-75.7611313,33.60,0.0
14:02:00,45.3948669,-75.7611313,33.60,0.0
14:02:01,45.3948669,-75.7611313,33.60,0.0
14:02:02,45.3948669,-75.7611313,33.60,0.0
14:02:03,45.3948669,-75.7611313,33.60,0.0
14:02:04,45.3948669,-75.7611313,33.60,0.0
14:02:05,45.3948669,-75.7611313,33.60,0.0
14:02:06,45.3948669,-75.7611313,33.60,0.0
14:02:07,45.3948669,-75.7611313,33.60,0.0
14:02:08,45.3948669,-75.7611313,33.60,0.0
14:02:09,45.3948669,-75.7611313,33.70,0.0
14:02:10,45.3948669,-75.7611313,33.70,0.0
14:02:11,45.3948669,-75.7611313,33.60,0.0
14:02:12,45.3948669,-75.7611313,33.70,0.0
14:02:13,45.3948669,-75.7611313,33.70,0.0
14:02:14,45.3948669,-75.7611313,33.70,0.0
14:02:15,45.3948669,-75.7611313,33.80,0.0
14:02:16,45.3948669,-75.7611313,33.70,0.0
14:02:17,45.3948669,-75.7611313,33.70,0.0
14:02:18,45.3948669,-75.7611313,33.70,0.0
14:02:19,45.3948669,-75.7611313,33.70,0.0
14:02:20,45.3948669,-75.7611313,33.70,0.0
14:02:21,45.3948669,-75.7611313,33.70,0.0
14:02:22,45.3948669,-75.7611313,33.70,0.0
14:02:23,45.3948669,-75.7611313,33.60,0.0
14:02:24,45.3948669,-75.7611313,33.70,0.0
14:02:25,45.3948631,-75.7611313,33.70,0.4226597692109674
14:02:26,45.3948631,-75.7611313,33.80,0.0
14:02:27,45.3948631,-75.7611313,33.80,0.0
14:02:28,45.3948631,-75.7611313,33.90,0.0
14:02:29,45.3948631,-75.7611313,33.80,0.0
14:02:30,45.3948631,-75.7611313,33.80,0.0
14:02:31,45.3948631,-75.7611313,33.70,0.0
14:02:32,45.3948631,-75.7611313,33.70,0.0
14:02:33,45.3948631,-75.7611313,33.60,0.0
14:02:34,45.3948631,-75.7611313,33.50,0.0
14:02:35,45.3948631,-75.7611313,33.60,0.0
14:02:36,45.3948631,-75.7611313,33.60,0.0
14:02:37,45.3948631,-75.7611313,33.50,0.0
14:02:38,45.3948631,-75.7611313,33.50,0.0
14:02:39,45.3948631,-75.7611313,33.40,0.0
14:02:40,45.3948631,-75.7611313,33.40,0.0
14:02:41,45.3948631,-75.7611313,33.40,0.0
14:02:42,45.3948631,-75.7611313,33.40,0.0
14:02:43,45.3948631,-75.7611313,33.50,0.0
14:02:44,45.3948631,-75.7611313,33.50,0.0
14:02:45,45.3948631,-75.7611313,33.50,0.0
14:02:46,45.3948631,-75.7611313,33.50,0.0
14:02:47,45.3948631,-75.7611313,33.60,0.0
14:02:48,45.3948631,-75.7611313,33.60,0.0
14:02:49,45.3948631,-75.7611313,33.70,0.0
14:02:50,45.3948631,-75.7611313,33.70,0.0
14:02:51,45.3948631,-75.7611313,33.70,0.0
14:02:52,45.3948631,-75.7611313,33.70,0.0
14:02:53,45.3948631,-75.7611313,33.70,0.0
14:02:54,45.3948631,-75.7611313,33.60,0.0
14:02:55,45.3948669,-75.7611313,33.70,0.4226597692109674
14:02:56,45.3948669,-75.7611313,33.70,0.0
14:02:57,45.3948669,-75.7611313,33.70,0.0
14:02:58,45.3948669,-75.7611313,33.60,0.0
14:02:59,45.3948669,-75.7611313,33.60,0.0
14:03:00,45.3948669,-75.7611313,33.60,0.0
14:03:01,45.3948669,-75.7611313,33.60,0.0
14:03:02,45.3948669,-75.7611313,33.50,0.0
14:03:03,45.3948669,-75.7611313,33.50,0.0
14:03:04,45.3948669,-75.7611313,33.40,0.0
14:03:05,45.3948669,-75.7611313,33.40,0.0
14:03:06,45.3948669,-75.7611313,33.50,0.0
14:03:07,45.3948669,-75.7611313,33.50,0.0
14:03:08,45.3948669,-75.7611313,33.40,0.0
14:03:09,45.3948669,-75.7611313,33.30,0.0
14:03:10,45.3948669,-75.7611313,33.30,0.0
14:03:11,45.3948669,-75.7611313,33.30,0.0
14:03:12,45.3948631,-75.7611313,33.20,0.4226597692109674
14:03:13,45.3948631,-75.7611313,33.30,0.0
14:03:14,45.3948631,-75.7611313,33.30,0.0
14:03:15,45.3948631,-75.7611313,33.30,0.0
14:03:16,45.3948631,-75.7611313,33.30,0.0
14:03:17,45.3948669,-75.7611313,33.40,0.4226597692109674
14:03:18,45.3948669,-75.7611313,33.40,0.0
14:03:19,45.3948669,-75.7611313,33.30,0.0
14:03:20,45.3948669,-75.7611313,33.20,0.0
14:03:21,45.3948669,-75.7611313,33.20,0.0
14:03:22,45.3948669,-75.7611313,33.10,0.0
14:03:23,45.3948669,-75.7611313,33.10,0.0
14:03:24,45.3948669,-75.7611313,33.10,0.0
14:03:25,45.3948669,-75.7611313,33.10,0.0
14:03:26,45.3948669,-75.7611313,33.10,0.0
14:03:27,45.3948669,-75.7611313,33.00,0.0
14:03:28,45.3948669,-75.7611313,33.00,0.0
14:03:29,45.3948669,-75.7611313,33.10,0.0
14:03:30,45.3948669,-75.7611313,33.00,0.0
14:03:31,45.3948669,-75.7611313,33.00,0.0
14:03:32,45.3948669,-75.7611313,33.00,0.0
14:03:33,45.3948669,-75.7611313,33.10,0.0
14:03:34,45.3948669,-75.7611313,33.20,0.0
14:03:35,45.3948669,-75.7611313,33.20,0.0
14:03:36,45.3948669,-75.7611313,33.30,0.0
14:03:37,45.3948669,-75.7611313,33.30,0.0
14:03:38,45.3948631,-75.7611313,33.30,0.4226597692109674
14:03:39,45.3948631,-75.7611313,33.30,0.0
14:03:40,45.3948631,-75.7611313,33.30,0.0
14:03:41,45.3948631,-75.7611313,33.30,0.0
14:03:42,45.3948631,-75.7611313,33.30,0.0
14:03:43,45.3948631,-75.7611313,33.30,0.0
14:04:00,45.3948631,-75.7611313,33.20,0.0
14:04:01,45.3948631,-75.7611313,33.10,0.0
14:04:02,45.3948631,-75.7611313,33.20,0.0
14:04:03,45.3948631,-75.7611313,33.20,0.0
14:04:04,45.3948631,-75.7611313,33.10,0.0
14:04:05,45.3948631,-75.7611313,33.10,0.0
14:04:06,45.3948631,-75.7611313,33.10,0.0
14:04:07,45.3948631,-75.7611313,33.10,0.0
14:04:08,45.3948631,-75.7611313,33.10,0.0
14:04:09,45.3948631,-75.7611313,33.10,0.0
14:04:10,45.3948631,-75.7611313,33.10,0.0
14:04:11,45.3948631,-75.7611313,33.10,0.0
14:04:12,45.3948631,-75.7611313,33.20,0.0
14:04:13,45.3948631,-75.7611313,33.10,0.0
14:04:14,45.3948631,-75.7611313,33.10,0.0
14:04:15,45.3948631,-75.7611313,33.10,0.0
14:04:16,45.3948631,-75.7611313,33.10,0.0
14:04:17,45.3948631,-75.7611313,33.10,0.0
14:04:18,45.3948631,-75.7611313,33.00,0.0
14:04:19,45.3948631,-75.7611313,33.00,0.0
14:04:20,45.3948631,-75.7611313,32.90,0.0
14:04:21,45.3948631,-75.7611313,33.00,0.0
14:04:22,45.3948631,-75.7611313,33.00,0.0
14:04:23,45.3948631,-75.7611313,32.90,0.0
14:04:24,45.3948631,-75.7611313,32.90,0.0
14:04:25,45.3948631,-75.7611313,32.90,0.0
14:04:26,45.3948631,-75.7611313,32.80,0.0
14:04:27,45.3948631,-75.7611313,32.80,0.0
14:04:28,45.3948631,-75.7611313,32.80,0.0
14:04:29,45.3948631,-75.7611313,32.80,0.0
14:04:30,45.3948631,-75.7611313,32.90,0.0
14:04:31,45.3948631,-75.7611313,32.90,0.0
14:04:32,45.3948631,-75.7611313,32.90,0.0
14:04:33,45.3948631,-75.7611313,33.00,0.0
14:04:34,45.3948631,-75.7611313,33.00,0.0
14:04:35,45.3948631,-75.7611313,33.10,0.0
14:04:36,45.3948631,-75.7611313,33.10,0.0
14:04:37,45.3948631,-75.7611313,33.10,0.0
14:04:38,45.3948631,-75.7611313,33.10,0.0
14:04:39,45.3948631,-75.7611313,33.10,0.0
14:04:40,45.3948631,-75.7611313,33.10,0.0
14:04:41,45.3948631,-75.7611313,33.10,0.0
14:04:42,45.3948631,-75.7611313,32.90,0.0
14:04:43,45.3948631,-75.7611313,32.90,0.0
14:04:44,45.3948631,-75.7611313,33.00,0.0
14:04:45,45.3948631,-75.7611313,33.00,0.0
14:04:46,45.3948631,-75.7611313,32.90,0.0
14:04:47,45.3948631,-75.7611313,32.80,0.0
14:04:48,45.3948631,-75.7611313,32.80,0.0
14:04:49,45.3948631,-75.7611313,32.80,0.0
14:04:50,45.3948631,-75.7611313,32.80,0.0
14:04:51,45.3948631,-75.7611313,32.80,0.0
14:04:52,45.3948631,-75.7611313,32.90,0.0
14:04:53,45.3948631,-75.7611313,32.80,0.0
14:04:54,45.3948631,-75.7611313,32.80,0.0
14:04:55,45.3948631,-75.7611313,32.80,0.0
14:04:56,45.3948631,-75.7611313,32.70,0.0
14:04:57,45.3948631,-75.7611313,32.70,0.0
14:04:58,45.3948631,-75.7611313,32.70,0.0
14:04:59,45.3948631,-75.7611313,32.80,0.0
14:05:00,45.3948669,-75.7611313,32.80,0.4226597692109674
14:05:01,45.3948669,-75.7611313,32.70,0.0
14:05:02,45.3948631,-75.7611313,32.80,0.4226597692109674
14:05:03,45.3948631,-75.7611313,32.80,0.0
14:05:04,45.3948669,-75.7611313,32.80,0.4226597692109674
14:05:05,45.3948669,-75.7611313,32.70,0.0
14:05:06,45.3948669,-75.7611313,32.70,0.0
14:05:07,45.3948669,-75.7611313,32.70,0.0
14:05:08,45.3948669,-75.7611313,32.70,0.0
14:05:09,45.3948669,-75.7611313,32.60,0.0
14:05:10,45.3948669,-75.7611313,32.60,0.0
14:05:11,45.3948669,-75.7611313,32.60,0.0
14:05:12,45.3948669,-75.7611313,32.70,0.0
14:05:13,45.3948669,-75.7611313,32.80,0.0
14:05:14,45.3948669,-75.7611313,32.70,0.0
